TyreLife,compound_encoded,lap_time_delta,deg_rate,GapToAhead,GapToBehind,laps_remaining,fuel_adjusted_laptime,pit_window_open,safety_car_active,TrackTemp,Position,pit_decision
11.0,0,0.394999999999996,0.0384999999999975,1.419,0.889,59.0,70.159,0,0,34.1,15,0
12.0,0,0.4229999999999876,-0.04799999999999663,1.365,1.046,58.0,70.217,0,0,34.2,15,0
13.0,0,11.404999999999987,5.5049999999999955,4.426,0.168,57.0,81.229,0,1,34.5,14,0
14.0,0,22.289999999999992,10.933500000000002,4.883,1.882,56.0,92.14399999999999,0,1,34.4,9,0
15.0,0,1.634999999999991,-4.884999999999998,1.741,1.771,55.0,71.51899999999999,0,0,34.1,8,0
16.0,0,0.34199999999999875,-10.974000000000002,2.998,0.992,54.0,70.256,0,0,32.9,8,0
17.0,0,0.8969999999999914,-0.36900000000000427,1.411,1.278,53.0,70.841,0,0,32.6,9,0
18.0,0,0.3849999999999909,0.02150000000000374,2.6,0.424,52.0,70.359,0,0,32.7,9,0
19.0,0,1.4629999999999939,0.2829999999999995,1.403,0.412,51.0,71.467,0,0,32.4,10,0
20.0,0,1.9829999999999899,0.7989999999999934,1.23,0.244,50.0,72.017,0,0,32.8,12,0
21.0,0,1.3559999999999945,-0.053500000000000776,1.034,1.208,49.0,71.42,1,0,32.5,13,0
22.0,0,4.2109999999999985,1.113999999999994,1.366,0.349,48.0,74.305,1,1,32.6,15,1
1.0,0,22.564999999999998,10.604500000000002,16.686,2.014,47.0,92.68900000000001,0,1,32.6,17,1
2.0,0,0.0,-2.8325000000000053,15.369,2.767,46.0,68.7,0,0,32.5,17,0
3.0,0,0.2980000000000018,-11.860500000000007,14.19,2.551,45.0,69.028,0,0,32.5,17,0
4.0,0,0.34900000000000375,0.17449999999999988,13.198,2.549,44.0,69.10900000000001,0,0,32.2,17,0
5.0,0,0.26600000000000534,-0.015999999999994918,12.085,2.554,43.0,69.056,0,0,32.1,17,0
6.0,0,0.28300000000000125,-0.033000000000000945,10.927,2.3,42.0,69.103,0,0,31.5,17,0
7.0,0,0.5079999999999956,0.12099999999999796,9.99,2.062,41.0,69.35799999999999,0,0,32.2,17,0
8.0,0,0.6509999999999962,0.1839999999999984,9.006,1.825,40.0,69.53099999999999,0,0,32.2,17,0
9.0,0,0.4750000000000085,-0.016499999999985672,7.963,1.89,39.0,69.385,0,0,32.1,17,0
10.0,0,0.527000000000001,-0.06200000000000181,6.763,1.988,38.0,69.467,0,0,31.9,17,0
11.0,0,0.6219999999999999,0.07349999999999975,0.357,1.92,37.0,69.592,0,0,31.8,17,0
12.0,0,0.8370000000000033,0.15500000000000122,5.006,2.026,36.0,69.837,0,0,31.7,16,0
13.0,0,0.9890000000000043,0.18350000000000494,4.588,3.23,35.0,70.019,0,0,31.5,16,0
14.0,0,0.992999999999995,0.07799999999998712,0.772,2.788,34.0,70.053,0,0,31.4,16,0
15.0,0,2.189000000000007,0.6000000000000075,5.684,2.023,33.0,71.27900000000001,0,0,31.4,15,0
16.0,0,1.176000000000002,0.09150000000000376,7.98,2.112,32.0,70.296,0,0,31.3,14,0
17.0,0,1.105000000000004,-0.5420000000000034,9.499,5.455,31.0,70.255,0,0,31.4,14,0
18.0,0,1.2409999999999997,0.03249999999999391,11.068,4.25,30.0,70.42099999999999,0,0,31.2,13,0
19.0,0,1.5649999999999977,0.22999999999999618,2.367,3.037,29.0,70.77499999999999,0,0,31.0,13,0
20.0,0,6.641999999999996,2.7004999999999884,2.944,0.323,28.0,75.88199999999999,0,1,31.0,14,1
1.0,1,17.409000000000006,7.922000000000004,3.055,1.604,27.0,86.679,0,1,30.7,18,1
2.0,1,0.0,-3.5509999999999895,2.666,1.885,26.0,68.84,0,0,30.6,18,0
3.0,1,0.15500000000000114,-8.85700000000001,2.367,1.972,25.0,69.025,0,0,31.0,18,0
4.0,1,0.8759999999999906,0.43799999999999323,2.785,1.484,24.0,69.776,0,0,31.5,18,0
5.0,1,0.387999999999991,0.11649999999999346,1.219,1.655,23.0,69.318,0,0,31.6,18,0
6.0,1,0.4200000000000017,-0.2280000000000033,1.319,1.511,22.0,69.38000000000001,0,0,31.7,18,0
7.0,1,0.5180000000000007,0.06500000000001196,1.311,1.366,21.0,69.50800000000001,0,0,31.5,18,0
8.0,1,0.5420000000000016,0.061000000000001574,1.324,1.277,20.0,69.56200000000001,0,0,31.5,18,0
9.0,1,0.7890000000000015,0.13550000000000983,1.368,3.646,19.0,69.83900000000001,0,0,31.1,18,0
10.0,1,0.4989999999999952,-0.021500000000001573,1.412,5.039,18.0,69.579,0,0,31.1,18,0
11.0,1,3.7819999999999965,1.4964999999999897,4.532,1.937,17.0,72.892,0,0,31.1,18,0
12.0,1,0.8269999999999982,0.16399999999999906,1.429,1.635,16.0,69.967,0,0,31.1,18,0
13.0,1,2.1239999999999952,-0.8290000000000027,2.235,0.614,15.0,71.294,0,0,31.1,18,0
14.0,1,0.6589999999999918,-0.08400000000000811,1.687,0.638,14.0,69.859,0,0,31.2,18,0
15.0,1,0.7860000000000014,-0.6689999999999977,1.576,0.714,13.0,70.016,0,0,31.5,18,0
16.0,1,0.8309999999999889,0.08599999999999468,1.328,0.785,12.0,70.091,1,0,31.6,18,0
17.0,1,0.9499999999999886,0.0819999999999923,1.218,0.459,11.0,70.24,1,0,31.8,18,0
18.0,1,2.040999999999997,0.6050000000000008,2.001,0.412,10.0,71.361,1,0,31.8,18,0
19.0,1,1.0779999999999887,0.06399999999999001,0.712,0.26,9.0,70.428,1,0,32.1,18,0
20.0,1,1.8349999999999937,-0.10300000000001155,0.704,0.375,8.0,71.215,1,0,32.1,18,0
21.0,1,2.448999999999998,0.6855000000000048,1.164,0.41,7.0,71.85900000000001,1,0,32.0,18,0
22.0,1,1.7909999999999968,-0.022000000000005352,0.385,0.4,6.0,71.231,1,0,32.0,18,0
23.0,1,1.9719999999999942,-0.23849999999999522,1.229,0.692,5.0,71.442,1,0,31.4,17,0
24.0,1,1.218999999999994,-0.2860000000000011,1.686,1.266,4.0,70.719,1,0,31.3,17,0
25.0,1,0.86099999999999,-0.5555000000000029,1.69,1.805,3.0,70.39099999999999,1,0,31.5,17,0
26.0,1,0.7890000000000015,-0.21500000000000224,1.816,2.062,2.0,70.349,1,0,31.1,17,0
27.0,1,0.7519999999999953,-0.0544999999999961,2.096,1.696,1.0,70.342,1,0,31.5,17,0
1.0,1,0.0,0.0,0.681,1.36,70.0,90.95,0,1,32.0,11,0
2.0,1,23.451999999999998,0.0,1.464,4.335,69.0,114.432,0,1,32.1,10,1
3.0,1,18.799999999999997,9.399999999999977,0.23,0.51,68.0,109.80999999999999,0,1,33.0,10,1
4.0,1,0.0,-22.10549999999999,0.268,0.519,67.0,70.28099999999999,0,0,33.3,10,0
5.0,1,0.0,-19.85150000000001,0.579,0.471,66.0,70.167,0,0,34.3,10,0
6.0,1,0.0,-0.49149999999999344,0.674,0.546,65.0,69.358,0,0,33.8,10,0
7.0,1,0.0,-0.537000000000012,0.655,0.677,64.0,69.15299999999999,0,0,33.6,10,0
8.0,1,0.34200000000001296,0.053499999999996016,0.432,0.577,63.0,69.525,0,0,33.4,10,0
9.0,1,0.5260000000000105,0.2630000000000042,0.741,0.574,62.0,69.739,0,0,33.6,10,0
10.0,1,0.24900000000000944,-0.04649999999999951,0.908,0.572,61.0,69.492,0,0,34.0,10,0
11.0,1,0.5320000000000107,0.002999999999999174,1.63,0.493,60.0,69.805,0,0,34.1,9,0
12.0,1,0.8250000000000028,0.2879999999999929,1.122,0.687,59.0,70.128,0,0,34.1,10,0
13.0,1,0.35900000000000887,-0.0864999999999985,1.335,0.694,58.0,69.69200000000001,0,0,34.2,10,0
14.0,1,9.575000000000003,4.374999999999992,1.777,0.668,57.0,78.938,0,1,34.5,10,1
1.0,0,36.382000000000005,18.011499999999987,1.872,0.764,56.0,105.77499999999999,0,1,34.4,13,1
2.0,0,1.2460000000000093,-4.164499999999988,0.409,0.868,55.0,70.669,0,0,34.0,13,0
3.0,0,0.4900000000000091,-17.946,0.685,0.554,54.0,69.943,0,0,32.9,12,0
4.0,0,0.6530000000000058,-0.2964999999999975,0.39,0.349,53.0,70.136,0,0,32.6,12,0
5.0,0,0.2820000000000107,-0.10399999999999252,0.392,0.463,52.0,69.795,0,0,32.7,12,0
6.0,0,0.23200000000001353,-0.21049999999999516,0.412,0.557,51.0,69.775,0,0,32.4,11,0
7.0,0,0.0,-0.1795000000000079,2.088,0.879,50.0,69.496,0,0,32.8,10,0
8.0,0,0.09700000000000841,-0.1060000000000052,2.392,0.705,49.0,69.623,0,0,32.5,10,0
9.0,0,0.054000000000002046,0.02699999999999454,2.646,0.784,48.0,69.61,0,0,32.6,10,0
10.0,0,0.0,-0.08099999999999524,2.865,0.873,47.0,69.521,0,0,32.6,10,0
11.0,0,0.0,-0.11400000000000263,3.233,0.847,46.0,69.44200000000001,0,0,32.5,10,0
12.0,0,0.0759999999999934,-0.016500000000001753,3.38,0.281,45.0,69.548,0,0,32.5,9,0
13.0,0,0.5259999999999962,0.2629999999999945,1.773,0.81,44.0,70.028,0,0,32.2,10,0
14.0,0,0.19299999999999784,0.058499999999994945,3.4,0.672,43.0,69.725,0,0,32.1,10,0
15.0,0,0.19400000000000261,-0.16599999999999582,4.155,0.662,42.0,69.756,0,0,31.5,10,0
16.0,0,0.18999999999999773,-0.0014999999999941555,4.145,0.889,41.0,69.782,0,0,31.9,10,0
17.0,0,0.2749999999999915,0.0404999999999934,4.246,0.801,40.0,69.89699999999999,0,0,32.2,10,0
18.0,0,0.6499999999999915,0.2299999999999865,4.93,0.651,39.0,70.30199999999999,0,0,32.1,10,0
19.0,0,0.07399999999999807,-0.10049999999999662,5.1,0.733,38.0,69.756,0,0,31.9,10,0
20.0,0,0.08299999999999841,-0.28349999999999625,5.47,0.995,37.0,69.795,0,0,31.8,10,0
21.0,0,0.20199999999999818,0.0640000000000003,5.877,0.944,36.0,69.944,1,0,31.7,10,0
22.0,0,0.15800000000000125,0.03750000000000344,6.126,1.0,35.0,69.93,1,0,31.7,10,0
23.0,0,0.07099999999999795,-0.06550000000000833,6.225,1.222,34.0,69.873,1,0,31.5,10,0
24.0,0,0.3430000000000035,0.09250000000000004,6.426,1.642,33.0,70.17500000000001,1,0,31.4,10,0
25.0,0,0.3669999999999902,0.1480000000000057,6.633,2.357,32.0,70.229,1,0,31.3,10,0
26.0,0,0.3689999999999998,0.012999999999990528,6.79,6.337,31.0,70.261,1,0,31.4,10,0
27.0,0,3.570999999999998,1.6019999999999908,6.616,8.969,30.0,73.493,1,1,31.3,10,1
1.0,0,22.77799999999999,11.204499999999983,10.448,2.367,29.0,92.72999999999999,0,1,31.2,12,1
2.0,0,0.0,-2.2794999999999876,7.151,6.311,28.0,68.994,0,0,31.0,12,0
3.0,0,0.03699999999999193,-11.864500000000014,10.465,6.685,27.0,69.06099999999999,0,0,30.7,11,0
4.0,0,0.013999999999995794,0.006999999999997741,3.381,7.378,26.0,69.068,0,0,30.7,11,0
5.0,0,0.0,-0.06950000000001334,3.956,8.097,25.0,68.982,0,0,31.0,11,0
6.0,0,0.034000000000006025,-0.04100000000000883,4.481,8.298,24.0,69.046,0,0,31.5,11,0
7.0,0,0.09999999999999432,0.049999999999999795,5.267,8.448,23.0,69.142,0,0,31.6,11,0
8.0,0,0.0,-0.05900000000000564,5.78,8.803,22.0,68.988,0,0,31.7,11,0
9.0,0,0.10099999999999909,-0.04150000000000238,6.216,8.851,21.0,69.119,0,0,31.5,11,0
10.0,0,0.0,-0.02050000000000179,6.458,10.385,20.0,69.007,0,0,31.5,11,0
11.0,0,0.14400000000000546,0.0010000000000058584,6.908,10.581,19.0,69.18100000000001,0,0,31.5,11,0
12.0,0,0.0,-0.0234999999999986,7.179,10.889,18.0,69.02,0,0,31.1,11,0
13.0,0,0.117999999999995,-0.03650000000000225,5.858,11.06,17.0,69.16799999999999,0,0,31.1,11,0
14.0,0,0.18099999999999739,0.0904999999999989,7.706,10.481,16.0,69.261,0,0,31.1,10,0
15.0,0,0.29999999999999716,0.09099999999999825,8.129,9.15,15.0,69.41,0,0,31.1,10,0
16.0,0,2.076999999999998,0.948000000000003,10.259,5.976,14.0,71.217,0,0,31.1,10,0
17.0,0,0.5159999999999911,0.10799999999999603,10.604,4.533,13.0,69.68599999999999,0,0,31.2,10,0
18.0,0,0.4860000000000042,-0.7955000000000009,11.031,3.156,12.0,69.686,0,0,31.6,10,0
19.0,0,0.3930000000000007,-0.06149999999999554,11.431,2.01,11.0,69.623,0,0,31.8,10,0
20.0,0,0.3079999999999927,-0.08900000000000825,11.583,1.081,10.0,69.568,0,0,31.8,10,0
21.0,0,0.3119999999999976,-0.0405000000000044,11.547,0.453,9.0,69.602,1,0,31.8,10,0
22.0,0,1.6610000000000014,0.6764999999999993,1.498,10.37,8.0,70.98100000000001,1,0,32.1,11,0
23.0,0,0.5859999999999985,0.136999999999997,2.515,12.232,7.0,69.936,1,0,32.1,11,0
24.0,0,0.3889999999999958,-0.6360000000000035,3.474,12.718,6.0,69.76899999999999,1,0,32.0,11,0
25.0,0,0.5630000000000024,-0.011500000000002966,4.696,12.862,5.0,69.973,1,0,31.4,11,0
26.0,0,0.625,0.11799999999999117,6.026,12.685,4.0,70.065,1,0,31.4,11,0
27.0,0,0.3400000000000034,-0.11150000000000672,7.071,13.142,3.0,69.81,1,0,31.3,11,0
28.0,0,0.7009999999999934,0.037999999999993116,8.149,13.141,2.0,70.201,1,0,31.5,11,0
29.0,0,0.6469999999999914,0.15349999999999817,9.46,12.977,1.0,70.17699999999999,1,0,31.5,11,0
1.0,1,0.0,0.0,1.189,1.462,70.0,96.26400000000001,0,1,32.0,15,0
2.0,1,21.37899999999999,0.0,1.386,0.997,69.0,117.673,0,1,32.1,14,1
3.0,1,6.652000000000001,3.32600000000001,0.375,0.504,68.0,102.976,0,1,33.0,14,1
4.0,1,0.0,-23.664999999999992,0.412,0.467,67.0,70.40299999999999,0,0,34.3,14,0
5.0,1,0.0,-16.38450000000001,0.437,0.829,66.0,70.267,0,0,34.3,14,0
6.0,1,0.0,-0.42899999999999155,0.522,0.84,65.0,69.605,0,0,33.8,14,0
7.0,1,0.0,-0.5430000000000088,0.586,0.735,64.0,69.241,0,0,33.6,14,0
8.0,1,3.6850000000000023,1.6454999999999946,0.565,0.303,63.0,72.956,0,1,33.4,17,1
5.0,0,0.7480000000000047,0.2519999999999942,12.933,5.82,58.0,69.456,0,0,34.5,18,0
6.0,0,16.46900000000001,7.978999999999998,16.548,6.789,57.0,85.20700000000001,0,1,34.5,18,0
7.0,0,20.05000000000001,9.650999999999996,3.222,5.198,56.0,88.818,0,1,34.4,18,0
8.0,0,0.19900000000001228,-8.134999999999994,2.815,5.736,55.0,68.997,0,0,34.0,18,0
9.0,0,0.2610000000000099,-9.894500000000006,2.648,5.904,54.0,69.089,0,0,32.9,18,0
10.0,0,0.6380000000000052,0.21949999999999698,2.751,5.865,53.0,69.496,0,0,32.6,18,0
11.0,0,0.6640000000000015,0.20150000000000354,2.701,5.868,52.0,69.55199999999999,0,0,32.7,18,0
12.0,0,0.5720000000000027,-0.033000000000005775,2.496,6.142,51.0,69.49,0,0,32.4,18,0
13.0,0,0.9980000000000047,0.16699999999999737,2.618,0.154,50.0,69.946,0,0,32.8,17,0
14.0,0,0.882000000000005,0.1549999999999927,1.768,1.105,49.0,69.86,0,0,32.5,16,0
15.0,0,1.2920000000000016,0.14700000000000432,0.349,5.703,48.0,70.3,0,0,32.6,16,0
16.0,0,0.9000000000000057,0.008999999999994929,1.469,5.716,47.0,69.938,0,0,32.6,15,0
17.0,0,1.2360000000000042,-0.028000000000004188,0.667,5.429,46.0,70.304,0,0,32.5,15,0
18.0,0,1.2110000000000127,0.15550000000000264,0.421,5.327,45.0,70.30900000000001,0,0,32.5,15,0
19.0,0,0.9190000000000111,-0.15849999999999287,1.756,1.199,44.0,70.04700000000001,0,0,32.2,14,0
20.0,0,1.0460000000000065,-0.0825000000000106,1.943,1.959,43.0,70.204,0,0,32.1,14,0
21.0,0,1.2660000000000053,0.1734999999999974,2.532,2.433,42.0,70.454,1,0,31.5,14,0
22.0,0,1.2620000000000005,0.10799999999999556,3.169,2.88,41.0,70.47999999999999,1,0,31.9,14,0
23.0,0,1.331000000000003,0.03249999999999689,3.807,3.271,40.0,70.579,1,0,32.2,14,0
24.0,0,1.1950000000000074,-0.033500000000000536,4.307,3.709,39.0,70.473,1,0,32.1,14,0
25.0,0,1.0550000000000068,-0.1379999999999988,4.331,4.381,38.0,70.363,1,0,31.9,14,0
26.0,0,1.1430000000000007,-0.026000000000006077,4.619,5.352,37.0,70.481,1,0,31.8,14,0
27.0,0,1.193000000000012,0.06899999999999973,5.091,5.307,36.0,70.561,1,0,31.7,14,0
28.0,0,1.318000000000012,0.08749999999999557,5.594,5.028,35.0,70.71600000000001,1,0,31.5,14,0
29.0,0,1.4480000000000075,0.12749999999998704,6.051,5.156,34.0,70.876,1,0,31.4,13,0
30.0,0,4.930000000000007,1.8059999999999967,0.648,5.684,33.0,74.388,1,1,31.4,14,1
1.0,0,17.77000000000001,8.160999999999989,5.584,1.666,32.0,87.25800000000001,0,1,31.3,17,1
2.0,0,0.0,-2.753000000000009,4.441,1.855,31.0,68.942,0,0,31.3,17,0
3.0,0,0.21299999999999386,-9.066500000000003,0.122,1.773,30.0,69.18499999999999,0,0,31.2,16,0
4.0,0,0.022999999999996135,0.011499999999993026,3.942,2.047,29.0,69.02499999999999,0,0,31.0,15,0
5.0,0,0.19400000000000261,-0.009499999999996428,0.323,2.256,28.0,69.226,0,0,31.0,15,0
6.0,0,1.4969999999999999,0.737000000000001,0.656,1.359,27.0,70.559,0,0,30.7,14,0
7.0,0,1.2590000000000003,0.5324999999999972,2.176,0.995,26.0,70.351,0,0,30.6,14,0
8.0,0,0.0,-0.7915000000000054,2.171,1.061,25.0,69.036,0,0,31.0,14,0
9.0,0,0.07800000000000296,-0.6335000000000062,1.756,1.095,24.0,69.144,0,0,31.5,14,0
10.0,0,0.07699999999999818,0.03849999999999001,1.572,1.695,23.0,69.173,0,0,31.6,14,0
11.0,0,0.8580000000000041,0.3899999999999942,0.564,1.534,22.0,69.98400000000001,0,0,31.7,14,0
12.0,0,0.10699999999999932,0.015000000000002588,0.697,1.884,21.0,69.263,0,0,31.5,14,0
13.0,0,0.29299999999999216,-0.28250000000000614,1.08,2.005,20.0,69.479,0,0,31.5,14,0
14.0,0,0.17499999999999716,0.03399999999999944,1.052,2.583,19.0,69.391,0,0,31.1,14,0
15.0,0,0.5930000000000035,0.15000000000000407,1.459,2.479,18.0,69.839,0,0,31.1,14,0
16.0,0,0.5999999999999943,0.21249999999999203,1.844,2.429,17.0,69.87599999999999,0,0,31.1,14,0
17.0,0,0.6440000000000055,0.025500000000006663,1.937,2.536,16.0,69.95,0,0,31.1,14,0
18.0,0,0.6219999999999999,0.011000000000003712,2.109,4.247,15.0,69.958,0,0,31.1,14,0
19.0,0,0.9980000000000047,0.1770000000000002,2.809,3.823,14.0,70.364,0,0,31.2,14,0
20.0,0,2.2379999999999995,0.8080000000000037,4.461,2.468,13.0,71.634,0,0,31.5,14,0
21.0,0,0.5079999999999956,-0.24500000000000013,4.646,2.798,12.0,69.934,1,0,31.6,14,0
22.0,0,0.7009999999999934,-0.7684999999999996,5.071,2.89,11.0,70.157,1,0,31.8,14,0
23.0,0,0.7650000000000006,0.1284999999999918,3.49,2.987,10.0,70.251,1,0,31.8,14,0
24.0,0,0.8569999999999993,0.07800000000000147,3.634,2.916,9.0,70.373,1,0,31.8,14,0
25.0,0,0.6610000000000014,-0.052000000000003155,3.794,3.195,8.0,70.20700000000001,1,0,32.1,14,0
26.0,0,0.7219999999999942,-0.0675000000000002,3.923,4.497,7.0,70.298,1,0,32.0,14,0
27.0,0,0.6689999999999969,0.003999999999994996,4.196,6.207,6.0,70.27499999999999,1,0,32.0,14,0
28.0,0,2.2590000000000003,0.7685000000000056,5.947,5.604,5.0,71.895,1,0,31.4,14,0
29.0,0,0.46699999999999875,-0.10100000000000822,6.005,6.745,4.0,70.133,1,0,31.4,14,0
30.0,0,2.4680000000000035,0.10450000000000383,8.066,5.013,3.0,72.164,1,0,31.5,14,0
31.0,0,0.5019999999999953,0.01749999999999307,7.997,5.126,2.0,70.228,1,0,31.1,14,0
32.0,0,0.9669999999999987,-0.7505000000000024,8.249,5.07,1.0,70.723,1,0,31.5,14,0
4.0,1,0.0,0.0,1.518,1.614,70.0,87.59400000000001,0,1,32.0,7,0
5.0,1,25.911999999999992,0.0,1.359,1.47,69.0,113.536,0,1,32.1,7,1
6.0,1,25.587999999999994,12.793999999999993,0.425,0.331,68.0,113.24199999999999,0,1,33.0,7,1
7.0,1,0.0,-21.77249999999998,0.594,0.353,67.0,70.051,0,0,33.3,7,0
8.0,1,0.0,-21.832999999999995,1.151,0.422,66.0,69.636,0,0,34.3,7,0
9.0,1,0.0,-0.45200000000000956,0.932,0.552,65.0,69.207,0,0,33.8,7,0
10.0,1,0.0,-0.2749999999999955,1.176,0.476,64.0,69.146,0,0,33.6,7,0
11.0,1,1.1469999999999914,0.527999999999998,0.859,0.509,63.0,70.323,0,0,33.4,8,0
12.0,1,0.18200000000000216,0.09100000000000745,1.004,0.551,62.0,69.388,0,0,33.6,8,0
13.0,1,0.1880000000000024,-0.4794999999999946,1.221,0.452,61.0,69.424,0,0,34.0,8,0
14.0,1,4.518000000000001,2.1679999999999984,0.696,0.239,60.0,73.784,0,1,34.1,13,1
1.0,0,16.727999999999994,8.269999999999996,7.511,3.676,59.0,86.024,0,1,34.1,19,1
1.0,1,0.0,0.0,0.706,2.059,70.0,93.016,0,1,32.0,13,0
2.0,1,24.778999999999996,0.0,1.124,1.71,69.0,117.825,0,1,32.1,12,1
3.0,1,12.183000000000007,6.091499999999999,0.398,0.438,68.0,105.259,0,1,33.0,12,1
4.0,1,0.0,-23.74800000000002,0.497,0.415,67.0,70.389,0,0,34.3,12,0
5.0,1,0.23799999999999955,-17.331000000000017,0.665,0.437,66.0,70.657,0,0,34.3,13,0
6.0,1,0.0,-0.4645000000000138,0.675,0.522,65.0,69.52,0,0,33.8,13,0
7.0,1,0.0,-0.7700000000000015,0.603,0.586,64.0,69.17699999999999,0,0,33.6,13,0
8.0,1,0.3440000000000083,-0.014499999999996491,0.785,1.351,63.0,69.551,0,0,33.4,13,0
9.0,1,0.35900000000000887,0.17950000000000915,0.681,1.181,62.0,69.596,0,0,33.6,13,0
10.0,1,0.5570000000000022,0.1064999999999918,0.619,1.0,61.0,69.824,0,0,34.0,13,0
11.0,1,0.5240000000000009,0.08249999999999087,0.707,0.696,60.0,69.821,0,0,34.1,12,0
12.0,1,0.4450000000000074,-0.0559999999999885,0.88,0.732,59.0,69.772,0,0,34.1,12,0
13.0,1,0.46400000000001285,-0.029999999999994892,1.002,0.803,58.0,69.82100000000001,0,0,34.2,12,0
14.0,1,11.472999999999999,5.513999999999995,2.95,1.051,57.0,80.86,0,1,34.5,12,1
1.0,0,35.138000000000005,17.336999999999986,1.634,1.476,56.0,104.55499999999999,0,1,34.4,15,1
2.0,0,0.0,-5.890499999999991,0.868,1.313,55.0,69.139,0,0,34.0,14,0
3.0,0,0.7180000000000035,-17.363999999999983,0.258,0.399,54.0,69.887,0,0,32.9,14,0
4.0,0,0.47400000000000375,0.2369999999999967,0.349,0.766,53.0,69.673,0,0,32.6,13,0
5.0,0,0.6799999999999926,-0.018999999999997484,0.463,0.38,52.0,69.90899999999999,0,0,32.7,13,0
6.0,0,0.6099999999999994,0.06800000000000228,0.557,0.752,51.0,69.869,0,0,32.4,12,0
7.0,0,0.5289999999999964,-0.07549999999999304,0.879,1.23,50.0,69.818,0,0,32.8,11,0
8.0,0,0.12999999999999545,-0.2399999999999937,0.705,2.167,49.0,69.449,0,0,32.5,11,0
9.0,0,0.3400000000000034,-0.09449999999999448,0.784,1.805,48.0,69.68900000000001,0,0,32.6,11,0
10.0,0,0.23099999999999454,0.05050000000000207,0.873,1.676,47.0,69.61,0,0,32.6,11,0
11.0,0,0.007000000000005002,-0.16650000000000295,0.847,1.571,46.0,69.41600000000001,0,0,32.5,11,0
12.0,0,0.4830000000000041,0.12599999999999553,0.94,1.215,45.0,69.92200000000001,0,0,32.5,11,0
13.0,0,0.14799999999999613,0.07049999999999461,0.81,1.067,44.0,69.617,0,0,32.2,11,0
14.0,0,0.08799999999999386,-0.1975000000000081,0.672,0.979,43.0,69.58699999999999,0,0,32.1,11,0
15.0,0,0.21699999999999875,0.03449999999999666,0.662,0.977,42.0,69.746,0,0,31.5,11,0
16.0,0,0.45000000000000284,0.18100000000000885,0.889,0.691,41.0,70.009,0,0,31.9,11,0
17.0,0,0.21999999999999886,0.0015000000000021838,0.801,0.615,40.0,69.809,0,0,32.2,11,0
18.0,0,0.5330000000000013,0.04149999999999193,0.651,0.635,39.0,70.152,0,0,32.1,11,0
19.0,0,0.18899999999999295,-0.01549999999999578,0.733,0.844,38.0,69.838,0,0,31.9,11,0
20.0,0,0.3780000000000001,-0.07750000000000812,0.995,0.722,37.0,70.057,0,0,31.8,11,0
21.0,0,0.1839999999999975,-0.002500000000000439,0.944,0.719,36.0,69.893,1,0,31.7,11,0
22.0,0,0.2469999999999999,-0.06549999999999978,1.0,4.417,35.0,69.986,1,0,31.7,11,0
23.0,0,0.3259999999999934,0.07099999999999537,1.222,10.163,34.0,70.095,1,0,31.5,11,0
24.0,0,0.7959999999999923,0.27449999999999164,1.642,10.025,33.0,70.595,1,0,31.4,11,0
25.0,0,1.1149999999999949,0.3945000000000024,2.357,9.365,32.0,70.944,1,0,31.3,11,0
26.0,0,4.382000000000005,1.7930000000000064,6.337,5.537,31.0,74.241,1,1,31.4,11,1
1.0,0,25.839,12.362,4.25,4.357,30.0,95.728,0,1,31.3,14,1
2.0,0,0.0,-2.3695000000000026,3.037,3.942,29.0,69.562,0,0,31.0,14,0
3.0,0,0.3089999999999975,-12.943499999999998,6.311,2.944,28.0,69.901,0,0,31.0,13,0
4.0,0,0.0,-0.09350000000000597,6.685,3.735,27.0,69.435,0,0,30.7,12,0
5.0,0,0.29599999999999227,-0.1000000000000037,7.378,2.805,26.0,69.761,0,0,30.7,12,0
6.0,0,0.20599999999998886,0.10299999999998553,8.097,2.145,25.0,69.701,0,0,31.0,12,0
7.0,0,0.0,-0.2870000000000043,8.298,2.457,24.0,69.247,0,0,31.5,12,0
8.0,0,0.015000000000000568,-0.23449999999999796,8.448,2.522,23.0,69.292,0,0,31.6,12,0
9.0,0,0.036000000000001364,0.018000000000005272,8.803,4.171,22.0,69.343,0,0,31.7,12,0
10.0,0,0.0,-0.09250000000000518,8.851,4.134,21.0,69.167,0,0,31.5,12,0
11.0,0,1.3440000000000083,0.5689999999999992,10.385,2.689,20.0,70.54100000000001,0,0,31.5,12,0
12.0,0,0.15000000000000568,0.0750000000000024,10.581,2.731,19.0,69.37700000000001,0,0,31.1,12,0
13.0,0,0.07099999999999795,-0.6365000000000001,10.889,2.835,18.0,69.32799999999999,0,0,31.1,12,0
14.0,0,0.05200000000000671,-0.04900000000000237,11.06,2.987,17.0,69.339,0,0,31.1,12,0
15.0,0,1.25,0.5894999999999907,1.885,2.277,16.0,70.567,0,0,31.1,12,0
16.0,0,0.23799999999999955,0.0929999999999965,3.391,2.478,15.0,69.585,0,0,31.1,12,0
17.0,0,0.29300000000000637,-0.4784999999999983,5.018,2.472,14.0,69.67,0,0,31.1,12,0
18.0,0,0.17499999999999716,-0.03149999999999905,6.357,2.872,13.0,69.582,0,0,31.5,12,0
19.0,0,0.1950000000000074,-0.04900000000000065,7.68,2.989,12.0,69.632,0,0,31.6,12,0
